tablet_id,site,date_est,date_uncertainty_yrs,material,source_strategy,qcs,is_synthetic,transliteration,sign_groups,sign_sequence_unicode,sign_sequence_ids,sign_group_count,sign_count
KYT 1,Kythera,-1550,,clay,aegean_non_cretan,0.62,False,A-DU GRA 8 KU-RO GRA 8,A-DU|GRA|KU-RO|GRA,𐘀𐘬 𐙕 𐙂𐘁 𐙕,"0,44,85,66,1,85",4,6
KYT 2,Kythera,-1550,,clay,aegean_non_cretan,0.62,False,PA-I-TO VIN 5 KU-RO VIN 5,PA-I-TO|VIN|KU-RO|VIN,𐘂𐘚𐘄 𐙗 𐙂𐘁 𐙗,"2,26,4,87,66,1,87",4,7
KYT 3,Kythera,-1550,,clay,aegean_non_cretan,0.62,False,KU-PA3-NU GRA 10 KI-RO GRA 1 KU-RO GRA 9,KU-PA3-NU|GRA|KI-RO|GRA|KU-RO|GRA,𐙂𐘰𐘟 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"66,48,31,85,56,1,85,66,1,85",6,10
KYT 4,Kythera,-1550,,clay,aegean_non_cretan,0.62,False,SA-MA OVS 6 KU-RO OVS 6,SA-MA|OVS|KU-RO|OVS,𐘞𐙁 𐙝 𐙂𐘁 𐙝,"30,65,93,66,1,93",4,6
KYT 5,Kythera,-1550,,clay,aegean_non_cretan,0.62,False,I-DA GRA 14 VIN 4 KU-RO GRA 14,I-DA|GRA|VIN|KU-RO|GRA,𐘚𐘦 𐙕 𐙗 𐙂𐘁 𐙕,"26,38,85,87,66,1,85",5,7
KYT 6,Kythera,-1550,,clay,aegean_non_cretan,0.62,False,A-RE GRA 7 OLE 2 KU-RO GRA 7,A-RE|GRA|OLE|KU-RO|GRA,𐘀𐘙 𐙕 𐙚 𐙂𐘁 𐙕,"0,25,85,90,66,1,85",5,7
KYT 7,Kythera,-1550,,clay,aegean_non_cretan,0.62,False,DU-PU2 GRA 5 KU-RO GRA 5,DU-PU2|GRA|KU-RO|GRA,𐘬𐙄 𐙕 𐙂𐘁 𐙕,"44,68,85,66,1,85",4,6
KYT 8,Kythera,-1550,,clay,aegean_non_cretan,0.62,False,TA-NA VIN 8 KI-RO VIN 1 KU-RO VIN 7,TA-NA|VIN|KI-RO|VIN|KU-RO|VIN,𐘳𐘅 𐙗 𐘸𐘁 𐙗 𐙂𐘁 𐙗,"51,5,87,56,1,87,66,1,87",6,9
KYT 9,Kythera,-1550,,clay,aegean_non_cretan,0.62,False,A-SA-SA-RA-ME GRA 6 KU-RO GRA 6,A-SA-SA-RA-ME|GRA|KU-RO|GRA,𐘀𐘞𐘞𐘴𐘋 𐙕 𐙂𐘁 𐙕,"0,30,30,52,11,85,66,1,85",4,9
KYT 10,Kythera,-1550,,clay,aegean_non_cretan,0.62,False,WA-NA GRA 12 OLE 4 KU-RO GRA 12,WA-NA|GRA|OLE|KU-RO|GRA,𐘮𐘅 𐙕 𐙚 𐙂𐘁 𐙕,"46,5,85,90,66,1,85",5,7
AEG 1,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,A-DU GRA 10 KU-RO GRA 10,A-DU|GRA|KU-RO|GRA,𐘀𐘬 𐙕 𐙂𐘁 𐙕,"0,44,85,66,1,85",4,6
AEG 2,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,PA-TA VIN 6 OLE 2 KU-RO VIN 6,PA-TA|VIN|OLE|KU-RO|VIN,𐘂𐘳 𐙗 𐙚 𐙂𐘁 𐙗,"2,51,87,90,66,1,87",5,7
AEG 3,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,KU-PA3-NU GRA 18 KI-RO GRA 2 KU-RO GRA 16,KU-PA3-NU|GRA|KI-RO|GRA|KU-RO|GRA,𐙂𐘰𐘟 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"66,48,31,85,56,1,85,66,1,85",6,10
AEG 4,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,SA-MA OVS 8 BOS 2 KU-RO OVS 8,SA-MA|OVS|BOS|KU-RO|OVS,𐘞𐙁 𐙝 𐙠 𐙂𐘁 𐙝,"30,65,93,96,66,1,93",5,7
AEG 5,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,I-DA GRA 7 VIN 3 KU-RO GRA 7,I-DA|GRA|VIN|KU-RO|GRA,𐘚𐘦 𐙕 𐙗 𐙂𐘁 𐙕,"26,38,85,87,66,1,85",5,7
AEG 6,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,A-RE GRA 22 KU-RO GRA 22,A-RE|GRA|KU-RO|GRA,𐘀𐘙 𐙕 𐙂𐘁 𐙕,"0,25,85,66,1,85",4,6
AEG 7,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,DU GRA 5 OLE 2 KU-RO GRA 5,DU|GRA|OLE|KU-RO|GRA,𐘬 𐙕 𐙚 𐙂𐘁 𐙕,"44,85,90,66,1,85",5,6
AEG 8,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,TA-RA2 VIN 9 KI-RO VIN 1 KU-RO VIN 8,TA-RA2|VIN|KI-RO|VIN|KU-RO|VIN,𐘳𐘱 𐙗 𐘸𐘁 𐙗 𐙂𐘁 𐙗,"51,49,87,56,1,87,66,1,87",6,9
AEG 9,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,A-SA-SA-RA-ME GRA 4 KU-RO GRA 4,A-SA-SA-RA-ME|GRA|KU-RO|GRA,𐘀𐘞𐘞𐘴𐘋 𐙕 𐙂𐘁 𐙕,"0,30,30,52,11,85,66,1,85",4,9
AEG 10,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,WA-TI GRA 16 VIN 5 KU-RO GRA 16,WA-TI|GRA|VIN|KU-RO|GRA,𐘮𐘠 𐙕 𐙗 𐙂𐘁 𐙕,"46,32,85,87,66,1,85",5,7
AEG 11,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,PA-DE GRA 8 OLE 3 KU-RO GRA 8,PA-DE|GRA|OLE|KU-RO|GRA,𐘂𐘦 𐙕 𐙚 𐙂𐘁 𐙕,"2,38,85,90,66,1,85",5,7
AEG 12,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,RE-DI OVS 10 KU-RO OVS 10,RE-DI|OVS|KU-RO|OVS,𐘙𐘆 𐙝 𐙂𐘁 𐙝,"25,6,93,66,1,93",4,6
AEG 13,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,KU-MI-NA GRA 14 KI-RO GRA 2 KU-RO GRA 12,KU-MI-NA|GRA|KI-RO|GRA|KU-RO|GRA,𐙂𐘒𐘅 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"66,18,5,85,56,1,85,66,1,85",6,10
AEG 14,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,I-NA GRA 6 VIN 2 KU-RO GRA 6,I-NA|GRA|VIN|KU-RO|GRA,𐘚𐘅 𐙕 𐙗 𐙂𐘁 𐙕,"26,5,85,87,66,1,85",5,7
AEG 15,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,A-MI GRA 20 KU-RO GRA 20,A-MI|GRA|KU-RO|GRA,𐘀𐘒 𐙕 𐙂𐘁 𐙕,"0,18,85,66,1,85",4,6
AEG 16,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,SA-RA2 VIN 7 OLE 3 KU-RO VIN 7,SA-RA2|VIN|OLE|KU-RO|VIN,𐘞𐘱 𐙗 𐙚 𐙂𐘁 𐙗,"30,49,87,90,66,1,87",5,7
AEG 17,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,TE-ZA GRA 12 KU-RO GRA 12,TE-ZA|GRA|KU-RO|GRA,𐘃𐘍 𐙕 𐙂𐘁 𐙕,"3,13,85,66,1,85",4,6
AEG 18,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,DI-KI-SE GRA 9 VIN 3 KU-RO GRA 9,DI-KI-SE|GRA|VIN|KU-RO|GRA,𐘆𐘸𐘈 𐙕 𐙗 𐙂𐘁 𐙕,"6,56,8,85,87,66,1,85",5,8
AEG 19,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,A-KA GRA 7 KU-RO GRA 7,A-KA|GRA|KU-RO|GRA,𐘀𐘾 𐙕 𐙂𐘁 𐙕,"0,62,85,66,1,85",4,6
AEG 20,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,PI-TA GRA 15 OLE 5 KU-RO GRA 15,PI-TA|GRA|OLE|KU-RO|GRA,𐘢𐘳 𐙕 𐙚 𐙂𐘁 𐙕,"34,51,85,90,66,1,85",5,7
AEG 21,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,KU-RA VIN 6 KI-RO VIN 1 KU-RO VIN 5,KU-RA|VIN|KI-RO|VIN|KU-RO|VIN,𐙂𐘴 𐙗 𐘸𐘁 𐙗 𐙂𐘁 𐙗,"66,52,87,56,1,87,66,1,87",6,9
AEG 22,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,A-NA GRA 18 KU-RO GRA 18,A-NA|GRA|KU-RO|GRA,𐘀𐘅 𐙕 𐙂𐘁 𐙕,"0,5,85,66,1,85",4,6
AEG 23,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,TA-KU OVS 8 CAP 4 KU-RO OVS 8,TA-KU|OVS|CAP|KU-RO|OVS,𐘳𐙂 𐙝 𐙜 𐙂𐘁 𐙝,"51,66,93,92,66,1,93",5,7
AEG 24,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,WA-DU GRA 10 VIN 4 KU-RO GRA 10,WA-DU|GRA|VIN|KU-RO|GRA,𐘮𐘬 𐙕 𐙗 𐙂𐘁 𐙕,"46,44,85,87,66,1,85",5,7
AEG 25,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,I-SE GRA 5 OLE 2 KU-RO GRA 5,I-SE|GRA|OLE|KU-RO|GRA,𐘚𐘈 𐙕 𐙚 𐙂𐘁 𐙕,"26,8,85,90,66,1,85",5,7
AEG 26,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,A-SI GRA 22 KI-RO GRA 3 KU-RO GRA 19,A-SI|GRA|KI-RO|GRA|KU-RO|GRA,𐘀𐘜 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"0,28,85,56,1,85,66,1,85",6,9
AEG 27,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,PA-TA-NE VIN 8 KU-RO VIN 8,PA-TA-NE|VIN|KU-RO|VIN,𐘂𐘳𐘗 𐙗 𐙂𐘁 𐙗,"2,51,23,87,66,1,87",4,7
AEG 28,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,KU-PA3 GRA 6 OLE 3 KU-RO GRA 6,KU-PA3|GRA|OLE|KU-RO|GRA,𐙂𐘰 𐙕 𐙚 𐙂𐘁 𐙕,"66,48,85,90,66,1,85",5,7
AEG 29,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,DU-RA GRA 14 VIN 5 KU-RO GRA 14,DU-RA|GRA|VIN|KU-RO|GRA,𐘬𐘴 𐙕 𐙗 𐙂𐘁 𐙕,"44,52,85,87,66,1,85",5,7
AEG 30,Other Aegean,-1600,,clay,aegean_non_cretan,0.62,False,SA-PA GRA 8 KU-RO GRA 8,SA-PA|GRA|KU-RO|GRA,𐘞𐘂 𐙕 𐙂𐘁 𐙕,"30,2,85,66,1,85",4,6
HT Wc 1,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,GRA,GRA,𐙕,85,1,1
HT Wc 2,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,VIN,VIN,𐙗,87,1,1
HT Wc 3,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,OLE,OLE,𐙚,90,1,1
HT Wc 4,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,A-DU,A-DU,𐘀𐘬,"0,44",1,2
HT Wc 5,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,A-DU GRA,A-DU|GRA,𐘀𐘬 𐙕,"0,44,85",2,3
HT Wc 6,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,KU-PA3,KU-PA3,𐙂𐘰,"66,48",1,2
HT Wc 7,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,OVS,OVS,𐙝,93,1,1
HT Wc 8,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,SA-MA,SA-MA,𐘞𐙁,"30,65",1,2
HT Wc 9,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,PA-I-TO GRA,PA-I-TO|GRA,𐘂𐘚𐘄 𐙕,"2,26,4,85",2,4
HT Wc 10,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,DU-PU2,DU-PU2,𐘬𐙄,"44,68",1,2
ZA Wc 1,Zakros,-1500,,clay,clay_sealings,0.55,False,GRA,GRA,𐙕,85,1,1
ZA Wc 2,Zakros,-1500,,clay,clay_sealings,0.55,False,VIN,VIN,𐙗,87,1,1
ZA Wc 3,Zakros,-1500,,clay,clay_sealings,0.55,False,KU-PA3,KU-PA3,𐙂𐘰,"66,48",1,2
ZA Wc 4,Zakros,-1500,,clay,clay_sealings,0.55,False,A-DU,A-DU,𐘀𐘬,"0,44",1,2
ZA Wc 5,Zakros,-1500,,clay,clay_sealings,0.55,False,OVS,OVS,𐙝,93,1,1
ZA Wc 6,Zakros,-1500,,clay,clay_sealings,0.55,False,SA-MA VIN,SA-MA|VIN,𐘞𐙁 𐙗,"30,65,87",2,3
ZA Wc 7,Zakros,-1500,,clay,clay_sealings,0.55,False,PA-TA,PA-TA,𐘂𐘳,"2,51",1,2
ZA Wc 8,Zakros,-1500,,clay,clay_sealings,0.55,False,I-DA GRA,I-DA|GRA,𐘚𐘦 𐙕,"26,38,85",2,3
KH Wc 1,Khania,-1450,,clay,clay_sealings,0.55,False,GRA,GRA,𐙕,85,1,1
KH Wc 2,Khania,-1450,,clay,clay_sealings,0.55,False,VIN,VIN,𐙗,87,1,1
KH Wc 3,Khania,-1450,,clay,clay_sealings,0.55,False,OLE,OLE,𐙚,90,1,1
KH Wc 4,Khania,-1450,,clay,clay_sealings,0.55,False,A-DU,A-DU,𐘀𐘬,"0,44",1,2
KH Wc 5,Khania,-1450,,clay,clay_sealings,0.55,False,KU-PA3 GRA,KU-PA3|GRA,𐙂𐘰 𐙕,"66,48,85",2,3
KH Wc 6,Khania,-1450,,clay,clay_sealings,0.55,False,SA-MA,SA-MA,𐘞𐙁,"30,65",1,2
KH Wc 7,Khania,-1450,,clay,clay_sealings,0.55,False,DA-TA,DA-TA,𐘦𐘳,"38,51",1,2
HT Wc 11,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,HORD,HORD,𐙖,86,1,1
HT Wc 12,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,FIC,FIC,𐙘,88,1,1
HT Wc 13,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,LANA,LANA,?,,1,0
HT Wc 14,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,A-MI-DA-O,A-MI-DA-O,𐘀𐘒𐘦𐘵,"0,18,38,53",1,4
HT Wc 15,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,A-MI-DA-O GRA,A-MI-DA-O|GRA,𐘀𐘒𐘦𐘵 𐙕,"0,18,38,53,85",2,5
HT Wc 16,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,DA-QE-RA,DA-QE-RA,𐘦𐘿𐘴,"38,63,52",1,3
HT Wc 17,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,DA-QE-RA OVS,DA-QE-RA|OVS,𐘦𐘿𐘴 𐙝,"38,63,52,93",2,4
HT Wc 18,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,KU-PA3-NU,KU-PA3-NU,𐙂𐘰𐘟,"66,48,31",1,3
HT Wc 19,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,KU-PA3-NU VIN,KU-PA3-NU|VIN,𐙂𐘰𐘟 𐙗,"66,48,31,87",2,4
HT Wc 20,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,RE-QE-ME,RE-QE-ME,𐘙𐘿𐘋,"25,63,11",1,3
HT Wc 21,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,RE-QE-ME GRA,RE-QE-ME|GRA,𐘙𐘿𐘋 𐙕,"25,63,11,85",2,4
HT Wc 22,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,GRA,GRA,𐙕,85,1,1
HT Wc 23,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,VIN,VIN,𐙗,87,1,1
HT Wc 24,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,OLE,OLE,𐙚,90,1,1
HT Wc 25,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,OVS,OVS,𐙝,93,1,1
HT Wc 26,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,CAP,CAP,𐙜,92,1,1
HT Wc 27,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,BOS,BOS,𐙠,96,1,1
HT Wc 28,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,SUS,SUS,𐙙,89,1,1
HT Wc 29,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,A-DU,A-DU,𐘀𐘬,"0,44",1,2
HT Wc 30,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,A-DU GRA,A-DU|GRA,𐘀𐘬 𐙕,"0,44,85",2,3
HT Wc 31,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,SI-DA-TE,SI-DA-TE,𐘜𐘦𐘃,"28,38,3",1,3
HT Wc 32,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,SI-DA-TE VIN,SI-DA-TE|VIN,𐘜𐘦𐘃 𐙗,"28,38,3,87",2,4
HT Wc 33,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,JA-RE GRA,JA-RE|GRA,𐘧𐘙 𐙕,"39,25,85",2,3
HT Wc 34,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,TE-KI,TE-KI,𐘃𐘸,"3,56",1,2
HT Wc 35,Hagia Triada,-1500,,clay,clay_sealings,0.55,False,TE-KI GRA,TE-KI|GRA,𐘃𐘸 𐙕,"3,56,85",2,3
ZA Wc 9,Zakros,-1500,,clay,clay_sealings,0.55,False,HORD,HORD,𐙖,86,1,1
ZA Wc 10,Zakros,-1500,,clay,clay_sealings,0.55,False,FIC,FIC,𐙘,88,1,1
ZA Wc 11,Zakros,-1500,,clay,clay_sealings,0.55,False,A-DU VIN,A-DU|VIN,𐘀𐘬 𐙗,"0,44,87",2,3
ZA Wc 12,Zakros,-1500,,clay,clay_sealings,0.55,False,DA-QE-RA GRA,DA-QE-RA|GRA,𐘦𐘿𐘴 𐙕,"38,63,52,85",2,4
ZA Wc 13,Zakros,-1500,,clay,clay_sealings,0.55,False,OVS,OVS,𐙝,93,1,1
ZA Wc 14,Zakros,-1500,,clay,clay_sealings,0.55,False,OLE,OLE,𐙚,90,1,1
ZA Wc 15,Zakros,-1500,,clay,clay_sealings,0.55,False,GRA,GRA,𐙕,85,1,1
ZA Wc 16,Zakros,-1500,,clay,clay_sealings,0.55,False,KU-PA3 VIN,KU-PA3|VIN,𐙂𐘰 𐙗,"66,48,87",2,3
ZA Wc 17,Zakros,-1500,,clay,clay_sealings,0.55,False,BOS,BOS,𐙠,96,1,1
ZA Wc 18,Zakros,-1500,,clay,clay_sealings,0.55,False,SA-MA GRA,SA-MA|GRA,𐘞𐙁 𐙕,"30,65,85",2,3
ZA Wc 19,Zakros,-1500,,clay,clay_sealings,0.55,False,CAP,CAP,𐙜,92,1,1
ZA Wc 20,Zakros,-1500,,clay,clay_sealings,0.55,False,A-MI GRA,A-MI|GRA,𐘀𐘒 𐙕,"0,18,85",2,3
KH Wc 8,Khania,-1450,,clay,clay_sealings,0.55,False,HORD,HORD,𐙖,86,1,1
KH Wc 9,Khania,-1450,,clay,clay_sealings,0.55,False,A-DU,A-DU,𐘀𐘬,"0,44",1,2
KH Wc 10,Khania,-1450,,clay,clay_sealings,0.55,False,OVS,OVS,𐙝,93,1,1
KH Wc 11,Khania,-1450,,clay,clay_sealings,0.55,False,VIN,VIN,𐙗,87,1,1
KH Wc 12,Khania,-1450,,clay,clay_sealings,0.55,False,KU-PA3-NU GRA,KU-PA3-NU|GRA,𐙂𐘰𐘟 𐙕,"66,48,31,85",2,4
KH Wc 13,Khania,-1450,,clay,clay_sealings,0.55,False,GRA,GRA,𐙕,85,1,1
KH Wc 14,Khania,-1450,,clay,clay_sealings,0.55,False,DA-QE-RA OLE,DA-QE-RA|OLE,𐘦𐘿𐘴 𐙚,"38,63,52,90",2,4
KH Wc 15,Khania,-1450,,clay,clay_sealings,0.55,False,OLE,OLE,𐙚,90,1,1
KH Wc 16,Khania,-1450,,clay,clay_sealings,0.55,False,CAP,CAP,𐙜,92,1,1
KH Wc 17,Khania,-1450,,clay,clay_sealings,0.55,False,A-RE GRA,A-RE|GRA,𐘀𐘙 𐙕,"0,25,85",2,3
KH Wc 18,Khania,-1450,,clay,clay_sealings,0.55,False,SUS,SUS,𐙙,89,1,1
KH Wc 19,Khania,-1450,,clay,clay_sealings,0.55,False,BOS,BOS,𐙠,96,1,1
KH Wc 20,Khania,-1450,,clay,clay_sealings,0.55,False,RE-QE-ME,RE-QE-ME,𐘙𐘿𐘋,"25,63,11",1,3
PE Wc 1,Petras,-1600,,clay,clay_sealings,0.55,False,GRA,GRA,𐙕,85,1,1
PE Wc 2,Petras,-1600,,clay,clay_sealings,0.55,False,VIN,VIN,𐙗,87,1,1
PE Wc 3,Petras,-1600,,clay,clay_sealings,0.55,False,OLE,OLE,𐙚,90,1,1
PE Wc 4,Petras,-1600,,clay,clay_sealings,0.55,False,A-DU,A-DU,𐘀𐘬,"0,44",1,2
PE Wc 5,Petras,-1600,,clay,clay_sealings,0.55,False,OVS,OVS,𐙝,93,1,1
PE Wc 6,Petras,-1600,,clay,clay_sealings,0.55,False,KU-PA3-NU GRA,KU-PA3-NU|GRA,𐙂𐘰𐘟 𐙕,"66,48,31,85",2,4
PE Wc 7,Petras,-1600,,clay,clay_sealings,0.55,False,SA-MA VIN,SA-MA|VIN,𐘞𐙁 𐙗,"30,65,87",2,3
PE Wc 8,Petras,-1600,,clay,clay_sealings,0.55,False,RE-DI-SE GRA,RE-DI-SE|GRA,𐘙𐘆𐘈 𐙕,"25,6,8,85",2,4
KN Wc 1,Knossos,-1600,,clay,clay_sealings,0.55,False,GRA,GRA,𐙕,85,1,1
KN Wc 2,Knossos,-1600,,clay,clay_sealings,0.55,False,VIN,VIN,𐙗,87,1,1
KN Wc 3,Knossos,-1600,,clay,clay_sealings,0.55,False,OLE,OLE,𐙚,90,1,1
KN Wc 4,Knossos,-1600,,clay,clay_sealings,0.55,False,OVS,OVS,𐙝,93,1,1
KN Wc 5,Knossos,-1600,,clay,clay_sealings,0.55,False,A-DU GRA,A-DU|GRA,𐘀𐘬 𐙕,"0,44,85",2,3
KN Wc 6,Knossos,-1600,,clay,clay_sealings,0.55,False,KU-PA3 VIN,KU-PA3|VIN,𐙂𐘰 𐙗,"66,48,87",2,3
HT Zb 1,Hagia Triada,-1550,,clay,inscribed_ceramics,0.52,False,GRA 3,GRA,𐙕,85,1,1
HT Zb 2,Hagia Triada,-1550,,clay,inscribed_ceramics,0.52,False,VIN 2,VIN,𐙗,87,1,1
HT Zb 3,Hagia Triada,-1550,,clay,inscribed_ceramics,0.52,False,OLE 1,OLE,𐙚,90,1,1
HT Zb 4,Hagia Triada,-1550,,clay,inscribed_ceramics,0.52,False,A-DU GRA,A-DU|GRA,𐘀𐘬 𐙕,"0,44,85",2,3
HT Zb 5,Hagia Triada,-1550,,clay,inscribed_ceramics,0.52,False,KU-PA3-NU OLE,KU-PA3-NU|OLE,𐙂𐘰𐘟 𐙚,"66,48,31,90",2,4
KH Zb 1,Khania,-1450,,clay,inscribed_ceramics,0.52,False,GRA,GRA,𐙕,85,1,1
KH Zb 2,Khania,-1450,,clay,inscribed_ceramics,0.52,False,VIN,VIN,𐙗,87,1,1
KH Zb 3,Khania,-1450,,clay,inscribed_ceramics,0.52,False,A-SA-SA-RA-ME,A-SA-SA-RA-ME,𐘀𐘞𐘞𐘴𐘋,"0,30,30,52,11",1,5
KH Zb 4,Khania,-1450,,clay,inscribed_ceramics,0.52,False,SA-MA GRA,SA-MA|GRA,𐘞𐙁 𐙕,"30,65,85",2,3
PH Zb 1,Phaistos,-1600,,clay,inscribed_ceramics,0.52,False,GRA 5,GRA,𐙕,85,1,1
PH Zb 2,Phaistos,-1600,,clay,inscribed_ceramics,0.52,False,VIN 1,VIN,𐙗,87,1,1
PH Zb 3,Phaistos,-1600,,clay,inscribed_ceramics,0.52,False,OLE 2,OLE,𐙚,90,1,1
ZA Zb 1,Zakros,-1500,,clay,inscribed_ceramics,0.52,False,GRA,GRA,𐙕,85,1,1
ZA Zb 2,Zakros,-1500,,clay,inscribed_ceramics,0.52,False,A-DU VIN,A-DU|VIN,𐘀𐘬 𐙗,"0,44,87",2,3
ZA Zb 3,Zakros,-1500,,clay,inscribed_ceramics,0.52,False,KU-PA3,KU-PA3,𐙂𐘰,"66,48",1,2
KOM Zb 1,Kommos,-1600,,clay,inscribed_ceramics,0.52,False,GRA,GRA,𐙕,85,1,1
KOM Zb 2,Kommos,-1600,,clay,inscribed_ceramics,0.52,False,VIN,VIN,𐙗,87,1,1
KOM Zb 3,Kommos,-1600,,clay,inscribed_ceramics,0.52,False,OLE,OLE,𐙚,90,1,1
MA Zb 1,Mallia,-1650,,clay,inscribed_ceramics,0.52,False,A-SA-SA-RA-ME,A-SA-SA-RA-ME,𐘀𐘞𐘞𐘴𐘋,"0,30,30,52,11",1,5
MA Zb 2,Mallia,-1650,,clay,inscribed_ceramics,0.52,False,KU-PA3-NU GRA,KU-PA3-NU|GRA,𐙂𐘰𐘟 𐙕,"66,48,31,85",2,4
MA Zb 3,Mallia,-1650,,clay,inscribed_ceramics,0.52,False,GRA 3,GRA,𐙕,85,1,1
MA Zb 4,Mallia,-1650,,clay,inscribed_ceramics,0.52,False,VIN 1,VIN,𐙗,87,1,1
MA Zb 5,Mallia,-1650,,clay,inscribed_ceramics,0.52,False,KU-PA3,KU-PA3,𐙂𐘰,"66,48",1,2
KN Zb 1,Knossos,-1600,,clay,inscribed_ceramics,0.52,False,GRA 5,GRA,𐙕,85,1,1
KN Zb 2,Knossos,-1600,,clay,inscribed_ceramics,0.52,False,VIN 2,VIN,𐙗,87,1,1
KN Zb 3,Knossos,-1600,,clay,inscribed_ceramics,0.52,False,OLE 1,OLE,𐙚,90,1,1
KN Zb 4,Knossos,-1600,,clay,inscribed_ceramics,0.52,False,A-DU GRA,A-DU|GRA,𐘀𐘬 𐙕,"0,44,85",2,3
KN Zb 5,Knossos,-1600,,clay,inscribed_ceramics,0.52,False,KU-PA3,KU-PA3,𐙂𐘰,"66,48",1,2
KN Zb 6,Knossos,-1600,,clay,inscribed_ceramics,0.52,False,OVS 2,OVS,𐙝,93,1,1
KN Zb 7,Knossos,-1600,,clay,inscribed_ceramics,0.52,False,GRA 3,GRA,𐙕,85,1,1
KN Zb 8,Knossos,-1600,,clay,inscribed_ceramics,0.52,False,A-SA-SA-RA-ME,A-SA-SA-RA-ME,𐘀𐘞𐘞𐘴𐘋,"0,30,30,52,11",1,5
PK Zb 1,Palaikastro,-1600,,clay,inscribed_ceramics,0.52,False,GRA 3,GRA,𐙕,85,1,1
PK Zb 2,Palaikastro,-1600,,clay,inscribed_ceramics,0.52,False,VIN 1,VIN,𐙗,87,1,1
PK Zb 3,Palaikastro,-1600,,clay,inscribed_ceramics,0.52,False,OLE,OLE,𐙚,90,1,1
